,Name_URL,Name,Name1,Socket_CPU,FormFactor,MemoryMax,MemorySlots,Color
0,https://pcpartpicker.com/product/dmGnTW/asus-tuf-gaming-x570-plus-wi-fi-atx-am4-motherboard-tuf-gaming-x570-plus-wi-fi,https://cdna.pcpartpicker.com/static/forever/images/product/8d7d0435e8a2af93b5d91a1a5dccd476.256p.jpg,asus tuf gaming x570-plus (wi-fi),AM4,ATX,128,4,Black / Gold
1,https://pcpartpicker.com/product/3Mxbt6/msi-mag-b550-tomahawk-atx-am4-motherboard-mag-b550-tomahawk,https://cdna.pcpartpicker.com/static/forever/images/product/52ee465cbd64b16145232d863524c066.256p.jpg,msi mag b550 tomahawk,AM4,ATX,128,4,Black / Silver
2,https://pcpartpicker.com/product/7gxbt6/msi-b550-a-pro-atx-am4-motherboard-b550-a-pro,https://cdna.pcpartpicker.com/static/forever/images/product/662aee2a85bbe3b7e12224e381e57d24.256p.jpg,msi b550-a pro,AM4,ATX,128,4,Black / Silver
3,https://pcpartpicker.com/product/y96qqs/asus-rog-strix-b550-a-gaming-atx-am4-motherboard-rog-strix-b550-a-gaming,https://cdna.pcpartpicker.com/static/forever/images/product/5ac88d84f61dd91c0621ac30c4dc5480.256p.jpg,asus rog strix b550-a gaming,AM4,ATX,128,4,Black / White
4,https://pcpartpicker.com/product/G4Gbt6/asus-rog-strix-z690-a-gaming-wifi-d4-atx-lga1700-motherboard-rog-strix-z690-a-gaming-wifi-d4,https://m.media-amazon.com/images/I/519+E97-55L.jpg,asus rog strix z690-a gaming wifi d4,LGA1700,ATX,128,4,Silver / Black
5,https://pcpartpicker.com/product/jcYQzy/msi-b450-tomahawk-max-atx-am4-motherboard-b450-tomahawk-max,https://cdna.pcpartpicker.com/static/forever/images/product/0a8a0ca77620c63b68fec6323537d50a.256p.jpg,msi b450 tomahawk max,AM4,ATX,64,4,Black
6,https://pcpartpicker.com/product/Z6ddnQ/gigabyte-b660m-ds3h-ddr4-micro-atx-lga1700-motherboard-b660m-ds3h-ddr4,https://cdna.pcpartpicker.com/static/forever/images/product/9a09d966167a7cdc937d39d9bf9edc8b.256p.jpg,gigabyte b660m ds3h ddr4,LGA1700,Micro ATX,128,4,Black
7,https://pcpartpicker.com/product/vFhmP6/asus-rog-strix-b550-f-gaming-wi-fi-atx-am4-motherboard-rog-strix-b550-f-gaming-wi-fi,https://cdna.pcpartpicker.com/static/forever/images/product/43a0885cf9fef707a7e310b9f37a3ed9.256p.jpg,asus rog strix b550-f gaming (wi-fi),AM4,ATX,128,4,Black
8,https://pcpartpicker.com/product/PDsnTW/msi-b550m-pro-vdh-wifi-micro-atx-am4-motherboard-b550m-pro-vdh-wifi,https://cdna.pcpartpicker.com/static/forever/images/product/57b4a5399dc626e9c5786f786aeb94ac.256p.jpg,msi b550m pro-vdh wifi,AM4,Micro ATX,128,4,Black
9,https://pcpartpicker.com/product/XV6qqs/gigabyte-x570-aorus-elite-wifi-atx-am4-motherboard-x570-aorus-elite-wifi,https://cdna.pcpartpicker.com/static/forever/images/product/920123df323bf6d2b80994b4f4bb6f4b.256p.jpg,gigabyte x570 aorus elite wifi,AM4,ATX,128,4,Black
10,https://pcpartpicker.com/product/X6mmP6/msi-mag-z690-tomahawk-wifi-ddr4-atx-lga1700-motherboard-mag-z690-tomahawk-wifi-ddr4,https://cdna.pcpartpicker.com/static/forever/images/product/d215dc7bf5e833dc31c320292afca224.256p.jpg,msi mag z690 tomahawk wifi ddr4,LGA1700,ATX,128,4,Black / Silver
11,https://pcpartpicker.com/product/xYvqqs/asus-rog-strix-b450-f-gaming-ii-atx-am4-motherboard-rog-strix-b450-f-gaming-ii,https://cdna.pcpartpicker.com/static/forever/images/product/0f27bb84f57d51a9cb2b0c91d25efb0f.256p.jpg,asus rog strix b450-f gaming ii,AM4,ATX,128,4,Black
12,https://pcpartpicker.com/product/vxt9TW/asus-prime-z690-p-wifi-d4-atx-lga1700-motherboard-prime-z690-p-wifi-d4,https://cdna.pcpartpicker.com/static/forever/images/product/c8d3a6bdd5dca14503c17ec89c305da8.256p.jpg,asus prime z690-p wifi d4,LGA1700,ATX,128,4,Silver / Black
13,https://pcpartpicker.com/product/pgwypg/gigabyte-b560m-ds3h-ac-micro-atx-lga1200-motherboard-b560m-ds3h-ac,https://cdna.pcpartpicker.com/static/forever/images/product/0deb2420299098824fb58d364339023b.256p.jpg,gigabyte b560m ds3h ac,LGA1200,Micro ATX,128,4,Black
14,https://pcpartpicker.com/product/pzstt6/msi-mag-b660m-mortar-wifi-ddr4-micro-atx-lga1700-motherboard-mag-b660m-mortar-wifi-ddr4,https://cdna.pcpartpicker.com/static/forever/images/product/b06ca9093d1f20b4e906679885734eba.256p.jpg,msi mag b660m mortar wifi ddr4,LGA1700,Micro ATX,128,4,Silver / Black
15,https://pcpartpicker.com/product/hpRzK8/gigabyte-b450m-ds3h-micro-atx-am4-motherboard-b450m-ds3h,https://cdna.pcpartpicker.com/static/forever/images/product/176028811e50cad67b57ed0e604229c9.256p.jpg,gigabyte b450m ds3h,AM4,Micro ATX,64,4,Black / Silver
16,https://pcpartpicker.com/product/yKVG3C/msi-mpg-b550-gaming-plus-atx-am4-motherboard-mpg-b550-gaming-plus,https://cdna.pcpartpicker.com/static/forever/images/product/2cbf78674d429ad783054d4572709dd4.256p.jpg,msi mpg b550 gaming plus,AM4,ATX,128,4,Black
17,https://pcpartpicker.com/product/JXBhP6/asus-rog-strix-b550-f-gaming-atx-am4-motherboard-rog-strix-b550-f-gaming,https://cdna.pcpartpicker.com/static/forever/images/product/2fab0cd72166896f8652fe39a7be1984.256p.jpg,asus rog strix b550-f gaming,AM4,ATX,128,4,Black
18,https://pcpartpicker.com/product/GvmmP6/msi-pro-z690-a-ddr4-atx-lga1700-motherboard-pro-z690-a-ddr4,https://cdna.pcpartpicker.com/static/forever/images/product/2fc4e6cbd108d11defb86e2298e675b8.256p.jpg,msi pro z690-a ddr4,LGA1700,ATX,128,4,Black / Silver
19,https://pcpartpicker.com/product/H7gFf7/msi-mag-b660-tomahawk-wifi-ddr4-atx-lga1700-motherboard-mag-b660-tomahawk-wifi-ddr4,https://cdna.pcpartpicker.com/static/forever/images/product/62befea3ebf04f78b865687fab11c7b1.256p.jpg,msi mag b660 tomahawk wifi ddr4,LGA1700,ATX,128,4,Black / Silver
20,https://pcpartpicker.com/product/MNWzK8/asus-rog-strix-z690-e-gaming-wifi-atx-lga1700-motherboard-rog-strix-z690-e-gaming-wifi,https://m.media-amazon.com/images/I/415gDmtLY0L.jpg,asus rog strix z690-e gaming wifi,LGA1700,ATX,128,4,Black
21,https://pcpartpicker.com/product/WKdrxr/msi-mag-x570-tomahawk-wifi-atx-am4-motherboard-mag-x570-tomahawk-wifi,https://cdna.pcpartpicker.com/static/forever/images/product/950dd885063b91719cea31608309066f.256p.jpg,msi mag x570 tomahawk wifi,AM4,ATX,128,4,Black
22,https://pcpartpicker.com/product/2f4BD3/msi-mpg-b550-gaming-edge-wifi-atx-am4-motherboard-mpg-b550-gaming-edge-wifi,https://cdna.pcpartpicker.com/static/forever/images/product/e1677ccd8b20b24c91fd17885a1b8b8a.256p.jpg,msi mpg b550 gaming edge wifi,AM4,ATX,128,4,Black / Silver
23,https://pcpartpicker.com/product/ybjBD3/asus-prime-b560m-a-micro-atx-lga1200-motherboard-prime-b560m-a,https://m.media-amazon.com/images/I/51K+5rNV20L.jpg,asus prime b560m-a,LGA1200,Micro ATX,128,4,Silver / Black
24,https://pcpartpicker.com/product/YNTzK8/msi-mpg-z490-gaming-plus-atx-lga1200-motherboard-mpg-z490-gaming-plus,https://cdna.pcpartpicker.com/static/forever/images/product/e63a3a4436b6dfd5254125d5576357b6.256p.jpg,msi mpg z490 gaming plus,LGA1200,ATX,128,4,Black / Silver
25,https://pcpartpicker.com/product/GyGnTW/asus-rog-crosshair-viii-dark-hero-atx-am4-motherboard-rog-crosshair-viii-dark-hero,https://cdna.pcpartpicker.com/static/forever/images/product/2df814ba2689b57e85f7f46b634f073e.256p.jpg,asus rog crosshair viii dark hero,AM4,ATX,128,4,Black / Silver
26,https://pcpartpicker.com/product/YZPQzy/gigabyte-b660-gaming-x-ax-ddr4-atx-lga1700-motherboard-b660-gaming-x-ax-ddr4,https://cdna.pcpartpicker.com/static/forever/images/product/5f39595e6f270ae24f1c00748cdde442.256p.jpg,gigabyte b660 gaming x ax ddr4,LGA1700,ATX,128,4,Black
27,https://pcpartpicker.com/product/B7gFf7/asus-rog-strix-b660-i-gaming-wifi-mini-itx-lga1700-motherboard-rog-strix-b660-i-gaming-wifi,https://cdna.pcpartpicker.com/static/forever/images/product/058251891239458bb3791fd3d3d36876.256p.jpg,asus rog strix b660-i gaming wifi,LGA1700,Mini ITX,64,2,Black / Silver
28,https://pcpartpicker.com/product/43BTwP/gigabyte-b450-aorus-pro-wifi-rev-10-atx-am4-motherboard-b450-aorus-pro-wifi-rev-10,https://cdna.pcpartpicker.com/static/forever/images/product/91e3b7d48688c9370598eeec8d1b4711.256p.jpg,gigabyte b450 aorus pro wifi (rev. 1.0),AM4,ATX,64,4,Black / Silver
29,https://pcpartpicker.com/product/9pn8TW/gigabyte-b550i-aorus-pro-ax-mini-itx-am4-motherboard-b550i-aorus-pro-ax,https://cdna.pcpartpicker.com/static/forever/images/product/6792f9e45d7b69159731f4cd4313496a.256p.jpg,gigabyte b550i aorus pro ax,AM4,Mini ITX,64,2,Black / Silver
30,https://pcpartpicker.com/product/T3XYcf/asrock-b550-pro4-atx-am4-motherboard-b550-pro4,https://cdna.pcpartpicker.com/static/forever/images/product/9c582991edb4ccf7cdaaab81543bf668.256p.jpg,asrock b550 pro4,AM4,ATX,128,4,Silver / Black
31,https://pcpartpicker.com/product/VyBhP6/gigabyte-b550m-ds3h-micro-atx-am4-motherboard-b550m-ds3h,https://cdna.pcpartpicker.com/static/forever/images/product/cdf933968ed120030fb424c75188d6b7.256p.jpg,gigabyte b550m ds3h,AM4,Micro ATX,128,4,Black / Gold
32,https://pcpartpicker.com/product/NqsnTW/asus-rog-strix-x570-i-gaming-mini-itx-am4-motherboard-rog-strix-x570-i-gaming,https://cdna.pcpartpicker.com/static/forever/images/product/8e75b0858ab998bd0664f5fb1912c9a0.256p.jpg,asus rog strix x570-i gaming,AM4,Mini ITX,64,2,Black
33,https://pcpartpicker.com/product/KnLFf7/nzxt-n7-b550-atx-am4-motherboard-n7-b55xt-w1,https://cdna.pcpartpicker.com/static/forever/images/product/5908ccb20bcf4d4f03ba62b82cbadc27.256p.jpg,nzxt n7 b550,AM4,ATX,128,4,White / Black
34,https://pcpartpicker.com/product/KKbTwP/msi-pro-b660m-a-ddr4-micro-atx-lga1700-motherboard-pro-b660m-a-ddr4,https://cdna.pcpartpicker.com/static/forever/images/product/cfd365831befdd481872962fb2c0d799.256p.jpg,msi pro b660m-a ddr4,LGA1700,Micro ATX,128,4,Black / Silver
35,https://pcpartpicker.com/product/ChBG3C/asus-rog-maximus-z690-hero-atx-lga1700-motherboard-rog-maximus-z690-hero,https://cdna.pcpartpicker.com/static/forever/images/product/1a155076718d51342d45b49f293ee0db.256p.jpg,asus rog maximus z690 hero,LGA1700,ATX,128,4,Black / Silver
36,https://pcpartpicker.com/product/zcyqqs/asus-rog-zenith-ii-extreme-alpha-eatx-strx4-motherboard-rog-zenith-ii-extreme-alpha,https://m.media-amazon.com/images/I/51Fq730c2aL.jpg,asus rog zenith ii extreme alpha,sTRX4,EATX,256,8,Black / Silver
37,https://pcpartpicker.com/product/XRH7YJ/asus-rog-strix-x570-e-gaming-wifi-ii-atx-am4-motherboard-rog-strix-x570-e-gaming-wifi-ii,https://cdna.pcpartpicker.com/static/forever/images/product/76fc8bab81e216b0d4a2bcf9a157a0ab.256p.jpg,asus rog strix x570-e gaming wifi ii,AM4,ATX,128,4,Black
38,https://pcpartpicker.com/product/Vb3mP6/gigabyte-b550-aorus-elite-ax-v2-atx-am4-motherboard-b550aorus-elite-axv2,https://cdna.pcpartpicker.com/static/forever/images/product/001b11e828cffd833e978f7a0d9cf4d1.256p.jpg,gigabyte b550 aorus elite ax v2,AM4,ATX,128,4,Black / Silver
39,https://pcpartpicker.com/product/ZJ2bt6/msi-mpg-z490-gaming-edge-wifi-atx-lga1200-motherboard-mpg-z490-gaming-edge-wifi,https://cdna.pcpartpicker.com/static/forever/images/product/194e14cf897c9728b8a9e85d0bd85a1b.256p.jpg,msi mpg z490 gaming edge wifi,LGA1200,ATX,128,4,Black / Silver
40,https://pcpartpicker.com/product/HQVG3C/gigabyte-b450m-ds3h-wifi-micro-atx-am4-motherboard-b450m-ds3h-wifi,https://cdna.pcpartpicker.com/static/forever/images/product/ba476e86b8d9bbdbc94cd3b59ade76aa.256p.jpg,gigabyte b450m ds3h wifi,AM4,Micro ATX,64,4,Brown / Black
41,https://pcpartpicker.com/product/2Bwkcf/gigabyte-b550m-aorus-pro-p-micro-atx-am4-motherboard-b550m-aorus-pro-p,https://cdna.pcpartpicker.com/static/forever/images/product/b22b15a301bbfba8670a17c926e8669f.256p.jpg,gigabyte b550m aorus pro-p,AM4,Micro ATX,128,4,Black
42,https://pcpartpicker.com/product/32NxFT/asus-prime-b660-plus-d4-atx-lga1700-motherboard-prime-b660-plus-d4,https://cdna.pcpartpicker.com/static/forever/images/product/5dd842664e7633f330f43db654431014.256p.jpg,asus prime b660-plus d4,LGA1700,ATX,128,4,Silver / Black
43,https://pcpartpicker.com/product/WcjJ7P/gigabyte-b450-aorus-m-micro-atx-am4-motherboard-b450-aorus-m,https://cdna.pcpartpicker.com/static/forever/images/product/9c229eef9d9724da36a40412ab564c17.256p.jpg,gigabyte b450 aorus m,AM4,Micro ATX,64,4,Black / Gray
44,https://pcpartpicker.com/product/TVRYcf/asus-rog-strix-b660-a-gaming-wifi-d4-atx-lga1700-motherboard-rog-strix-b660-a-gaming-wifi-d4,https://cdna.pcpartpicker.com/static/forever/images/product/2effb4f06a5ebded337afc05a0a164bf.256p.jpg,asus rog strix b660-a gaming wifi d4,LGA1700,ATX,128,4,Silver / Black
45,https://pcpartpicker.com/product/KXpmP6/msi-z490-a-pro-atx-lga1200-motherboard-z490-a-pro,https://cdna.pcpartpicker.com/static/forever/images/product/20b2f4cc60ded2ad4529beae7b0dda14.256p.jpg,msi z490-a pro,LGA1200,ATX,128,4,Black / Silver
46,https://pcpartpicker.com/product/vM6p99/msi-mpg-z690-edge-wifi-ddr4-atx-lga1700-motherboard-mpg-z690-edge-wifi-ddr4,https://cdna.pcpartpicker.com/static/forever/images/product/6e4656d43e54f252067aa25aff85f5e2.256p.jpg,msi mpg z690 edge wifi ddr4,LGA1700,ATX,128,4,Black / Gray
47,https://pcpartpicker.com/product/XBH8TW/asus-rog-strix-b550-i-gaming-mini-itx-am4-motherboard-rog-strix-b550-i-gaming,https://cdna.pcpartpicker.com/static/forever/images/product/08c85837e3736c855a86c6bbbe7fd31c.256p.jpg,asus rog strix b550-i gaming,AM4,Mini ITX,64,2,Black
48,https://pcpartpicker.com/product/q6XJ7P/asus-rog-strix-z590-e-gaming-wifi-atx-lga1200-motherboard-rog-strix-z590-e-gaming-wifi,https://cdna.pcpartpicker.com/static/forever/images/product/c75b75e88a785bd88aed00e0e6b9822a.256p.jpg,asus rog strix z590-e gaming wifi,LGA1200,ATX,128,4,Black
49,https://pcpartpicker.com/product/34kWGX/msi-pro-b660m-a-wifi-ddr4-micro-atx-lga1700-motherboard-pro-b660m-a-wifi-ddr4,https://cdna.pcpartpicker.com/static/forever/images/product/3cbf74a6886df1b73c6db3935b1b24e1.256p.jpg,msi pro b660m-a wifi ddr4,LGA1700,Micro ATX,128,4,Black / Silver
50,https://pcpartpicker.com/product/LWPQzy/msi-pro-z690-a-wifi-ddr4-atx-lga1700-motherboard-pro-z690-a-wifi-ddr4,https://cdna.pcpartpicker.com/static/forever/images/product/9a893a5445108a083b1727bcd344b9c1.256p.jpg,msi pro z690-a wifi ddr4,LGA1700,ATX,128,4,Black / Silver
51,https://pcpartpicker.com/product/XQBG3C/asus-tuf-gaming-z690-plus-wifi-d4-atx-lga1700-motherboard-tuf-gaming-z690-plus-wifi-d4,https://m.media-amazon.com/images/I/41ldl2LwegL.jpg,asus tuf gaming z690-plus wifi d4,LGA1700,ATX,128,4,Black / Silver
52,https://pcpartpicker.com/product/Z3ddnQ/gigabyte-z690-ud-ddr4-atx-lga1700-motherboard-z690-ud-ddr4,https://cdna.pcpartpicker.com/static/forever/images/product/159988fc557918e2e0ee7ae0be4f7056.256p.jpg,gigabyte z690 ud ddr4,LGA1700,ATX,128,4,Black
53,https://pcpartpicker.com/product/HjQfrH/asus-tuf-gaming-b550m-plus-wi-fi-micro-atx-am4-motherboard-tuf-gaming-b550m-plus-wi-fi,https://cdna.pcpartpicker.com/static/forever/images/product/730c49e4ce20f872fe43a7c9a53b775f.256p.jpg,asus tuf gaming b550m-plus (wi-fi),AM4,Micro ATX,128,4,Black
54,https://pcpartpicker.com/product/WNjBD3/gigabyte-b660m-ds3h-ax-ddr4-micro-atx-lga1700-motherboard-b660m-ds3h-ax-ddr4,https://cdna.pcpartpicker.com/static/forever/images/product/dec3061935ec099e0df452bced424dac.256p.jpg,gigabyte b660m ds3h ax ddr4,LGA1700,Micro ATX,128,4,Black
55,https://pcpartpicker.com/product/gtPKHx/asrock-a320m-hdv-r40-micro-atx-am4-motherboard-a320m-hdv-r40,https://cdna.pcpartpicker.com/static/forever/images/product/319dae29c77ad8d77a67796eb1315465.256p.jpg,asrock a320m-hdv r4.0,AM4,Micro ATX,32,2,Black / White
56,https://pcpartpicker.com/product/G6VG3C/asrock-b550m-itxac-mini-itx-am4-motherboard-b550m-itxac,https://m.media-amazon.com/images/I/515LtxB77aL.jpg,asrock b550m-itx/ac,AM4,Mini ITX,64,2,Silver / Black
57,https://pcpartpicker.com/product/yZPQzy/asus-prime-b660m-a-d4-micro-atx-lga1700-motherboard-prime-b660m-a-d4,https://cdna.pcpartpicker.com/static/forever/images/product/5674d3a30fd1417168a0414eafbc3743.256p.jpg,asus prime b660m-a d4,LGA1700,Micro ATX,128,4,Silver / Black
58,https://pcpartpicker.com/product/9BGbt6/msi-mag-x570s-tomahawk-max-wifi-atx-am4-motherboard-mag-x570s-tomahawk-max-wifi,https://m.media-amazon.com/images/I/514enNtofrL.jpg,msi mag x570s tomahawk max wifi,AM4,ATX,128,4,Black
59,https://pcpartpicker.com/product/mB4BD3/msi-a320m-a-pro-micro-atx-am4-motherboard-a320m-a-pro,https://cdna.pcpartpicker.com/static/forever/images/product/f1398e1d4522992aeed28eb9f6385679.256p.jpg,msi a320m-a pro,AM4,Micro ATX,64,2,Black
60,https://pcpartpicker.com/product/DxrYcf/asus-prime-x570-pro-atx-am4-motherboard-prime-x570-pro,https://cdna.pcpartpicker.com/static/forever/images/product/b06a90d7ec5a485121a21751cdc3d9b9.256p.jpg,asus prime x570-pro,AM4,ATX,128,4,Black / White
61,https://pcpartpicker.com/product/yQnypg/gigabyte-h610m-s2h-ddr4-micro-atx-lga1700-motherboard-h610m-s2h-ddr4,https://cdna.pcpartpicker.com/static/forever/images/product/a5c53f324f5b3184c9bf91e1f82249a3.256p.jpg,gigabyte h610m s2h ddr4,LGA1700,Micro ATX,64,2,Black / Gray
62,https://pcpartpicker.com/product/WCcRsY/asus-prime-b550m-a-wi-fi-micro-atx-am4-motherboard-prime-b550m-a-wi-fi,https://m.media-amazon.com/images/I/514Wq5JHWRL.jpg,asus prime b550m-a (wi-fi),AM4,Micro ATX,128,4,Black / White
63,https://pcpartpicker.com/product/KxFbt6/gigabyte-b550-gaming-x-v2-atx-am4-motherboard-b550-gaming-x-v2,https://cdna.pcpartpicker.com/static/forever/images/product/09d3314474cf5fefa2bd5c5941bb33b5.256p.jpg,gigabyte b550 gaming x v2,AM4,ATX,128,4,Black
64,https://pcpartpicker.com/product/g7Z9TW/msi-mpg-z690-carbon-wifi-atx-lga1700-motherboard-mpg-z690-carbon-wifi,https://cdna.pcpartpicker.com/static/forever/images/product/585ed44aad3928449cdc1dfdd2b1f4ac.256p.jpg,msi mpg z690 carbon wifi,LGA1700,ATX,128,4,Black / Silver
65,https://pcpartpicker.com/product/d8KKHx/asus-tuf-gaming-b560m-plus-wifi-micro-atx-lga1200-motherboard-tuf-gaming-b560m-plus-wifi,https://cdna.pcpartpicker.com/static/forever/images/product/2b5ee6a5fc26c6bd5122dcbb7bd9f34b.256p.jpg,asus tuf gaming b560m-plus wifi,LGA1200,Micro ATX,128,4,Gold / Black
66,https://pcpartpicker.com/product/XRPQzy/gigabyte-z690i-aorus-ultra-lite-ddr4-rev-10-mini-itx-lga1700-motherboard-z690i-aorus-ultra-lite-ddr4-rev-10,https://cdna.pcpartpicker.com/static/forever/images/product/d856b58936b550b4878d30739c4966b8.256p.jpg,gigabyte z690i aorus ultra lite ddr4 (rev. 1.0),LGA1700,Mini ITX,64,2,Silver / Black
67,https://pcpartpicker.com/product/q8XJ7P/gigabyte-z690-gaming-x-ddr4-atx-lga1700-motherboard-z690-gaming-x-ddr4,https://cdna.pcpartpicker.com/static/forever/images/product/760693fb090dd6499ee94a2edbcaf36f.256p.jpg,gigabyte z690 gaming x ddr4,LGA1700,ATX,128,4,Black / Gray
68,https://pcpartpicker.com/product/ftdrxr/asrock-b550-phantom-gaming-itxax-mini-itx-am4-motherboard-b550-phantom-gaming-itxax,https://m.media-amazon.com/images/I/51jnctILCqL.jpg,asrock b550 phantom gaming-itx/ax,AM4,Mini ITX,64,2,Silver / Black
69,https://pcpartpicker.com/product/BHBhP6/msi-b450-gaming-plus-max-atx-am4-motherboard-b450-gaming-plus-max,https://cdna.pcpartpicker.com/static/forever/images/product/4bc251397f224e863c8939100c1f80fb.256p.jpg,msi b450 gaming plus max,AM4,ATX,64,4,Red / Black
70,https://pcpartpicker.com/product/gBJgXL/asus-prime-b660m-a-wifi-d4-micro-atx-lga1700-motherboard-prime-b660m-a-wifi-d4,https://cdna.pcpartpicker.com/static/forever/images/product/e6efdca50cee961d09d14143ae4cfd4a.256p.jpg,asus prime b660m-a wifi d4,LGA1700,Micro ATX,128,4,Silver / Black
71,https://pcpartpicker.com/product/pQ6p99/msi-mpg-b560i-gaming-edge-wifi-mini-itx-lga1200-motherboard-mpg-b560i-gaming-edge-wifi,https://cdna.pcpartpicker.com/static/forever/images/product/40299fd817e280269325b671d0830ca6.256p.jpg,msi mpg b560i gaming edge wifi,LGA1200,Mini ITX,64,2,Black
72,https://pcpartpicker.com/product/fxC48d/asrock-b660m-itxac-mini-itx-lga1700-motherboard-b660m-itxac,https://cdna.pcpartpicker.com/static/forever/images/product/f799abb73653b256f1bebb87d30f9468.256p.jpg,asrock b660m-itx/ac,LGA1700,Mini ITX,64,2,Silver / Black
73,https://pcpartpicker.com/product/q4Dkcf/msi-mpg-x570-gaming-plus-atx-am4-motherboard-mpg-x570-gaming-plus,https://cdna.pcpartpicker.com/static/forever/images/product/92979c8799485abab31cc64ca7111ee9.256p.jpg,msi mpg x570 gaming plus,AM4,ATX,128,4,Black / Red
74,https://pcpartpicker.com/product/wQBG3C/asus-rog-strix-z690-f-gaming-wifi-atx-lga1700-motherboard-rog-strix-z690-f-gaming-wifi,https://cdna.pcpartpicker.com/static/forever/images/product/83512363851c2b140f4d6a517ffb24f3.256p.jpg,asus rog strix z690-f gaming wifi,LGA1700,ATX,128,4,Black / Silver
75,https://pcpartpicker.com/product/gyytt6/gigabyte-z690-aorus-pro-atx-lga1700-motherboard-z690-aorus-pro,https://cdna.pcpartpicker.com/static/forever/images/product/e9ca40040bf3b820315f0c355fb0c623.256p.jpg,gigabyte z690 aorus pro,LGA1700,ATX,128,4,Black
76,https://pcpartpicker.com/product/f7YmP6/msi-b450-tomahawk-max-ii-atx-am4-motherboard-b450-tomahawk-max-ii,https://cdna.pcpartpicker.com/static/forever/images/product/118d595f83da3a4df004e96aeb90b6b1.256p.jpg,msi b450 tomahawk max ii,AM4,ATX,128,4,Black / Silver
77,https://pcpartpicker.com/product/RhrYcf/msi-mag-b550m-mortar-wifi-micro-atx-am4-motherboard-mag-b550m-mortar-wifi,https://m.media-amazon.com/images/I/61ys2K2XmrL.jpg,msi mag b550m mortar wifi,AM4,Micro ATX,128,4,Silver / Black
78,https://pcpartpicker.com/product/QwzhP6/nzxt-n7-b550-atx-am4-motherboard-n7-b55xt-b1,https://cdna.pcpartpicker.com/static/forever/images/product/7e88d61e11edcf3ec331a54fe8562cb0.256p.jpg,nzxt n7 b550,AM4,ATX,128,4,Black
79,https://pcpartpicker.com/product/NQ7p99/gigabyte-x570-i-aorus-pro-wifi-mini-itx-am4-motherboard-x570-i-aorus-pro-wifi,https://cdna.pcpartpicker.com/static/forever/images/product/9565cb7b88f9b718ecc1c13397f9093e.256p.jpg,gigabyte x570 i aorus pro wifi,AM4,Mini ITX,64,2,Black / Silver
80,https://pcpartpicker.com/product/WQBG3C/gigabyte-z690-ud-ax-ddr4-atx-lga1700-motherboard-z690-ud-ax-ddr4,https://cdna.pcpartpicker.com/static/forever/images/product/53145af8beee7ff976abda9265cc17b9.256p.jpg,gigabyte z690 ud ax ddr4,LGA1700,ATX,128,4,Black
81,https://pcpartpicker.com/product/J9Fbt6/asus-prime-z690-p-d4-atx-lga1700-motherboard-prime-z690-p-d4,https://cdna.pcpartpicker.com/static/forever/images/product/a7562889742db292c4348c393c61da0d.256p.jpg,asus prime z690-p d4,LGA1700,ATX,128,4,Silver / Black
82,https://pcpartpicker.com/product/vvKKHx/asrock-b560m-hdv-micro-atx-lga1200-motherboard-b560m-hdv,https://cdna.pcpartpicker.com/static/forever/images/product/f3fdad4280ba96b11df88c92a4696ab5.256p.jpg,asrock b560m-hdv,LGA1200,Micro ATX,64,2,Silver / Black
83,https://pcpartpicker.com/product/6jFKHx/asus-tuf-gaming-x570-pro-wi-fi-atx-am4-motherboard-tuf-gaming-x570-pro-wi-fi,https://m.media-amazon.com/images/I/51lpQ5pvAxL.jpg,asus tuf gaming x570-pro (wi-fi),AM4,ATX,128,4,Black / Gold
84,https://pcpartpicker.com/product/FsfnTW/msi-pro-b660-a-ddr4-atx-lga1700-motherboard-pro-b660-a-ddr4,https://cdna.pcpartpicker.com/static/forever/images/product/de7d51beb6dace39938b060916d3b967.256p.jpg,msi pro b660-a ddr4,LGA1700,ATX,128,4,Black / Silver
85,https://pcpartpicker.com/product/7HjNnQ/gigabyte-b550-aorus-elite-atx-am4-motherboard-b550-aorus-elite,https://cdna.pcpartpicker.com/static/forever/images/product/92478e7c05b1206120d4c5582388500e.256p.jpg,gigabyte b550 aorus elite,AM4,ATX,128,4,Black / Silver
86,https://pcpartpicker.com/product/ZkKKHx/msi-meg-z690-godlike-eatx-lga1700-motherboard-meg-z690-godlike,https://cdna.pcpartpicker.com/static/forever/images/product/a5ad0637f14141f9770fd56d1f497574.256p.jpg,msi meg z690 godlike,LGA1700,EATX,128,4,Black / Silver
87,https://pcpartpicker.com/product/PTJgXL/gigabyte-b550-vision-d-p-atx-am4-motherboard-b550-vision-d-p,https://cdna.pcpartpicker.com/static/forever/images/product/61f74b0523e5063fb0ad7c14a063a2a6.256p.jpg,gigabyte b550 vision d-p,AM4,ATX,128,4,White / Black
88,https://pcpartpicker.com/product/qnwypg/msi-pro-z690-a-atx-lga1700-motherboard-pro-z690-a,https://cdna.pcpartpicker.com/static/forever/images/product/b5a26e85c9dd9054f055da70b8ae00cc.256p.jpg,msi pro z690-a,LGA1700,ATX,128,4,Black / Silver
